cNN,weak,0.001,10.276150627615063,10.259414225941423,10.276150627615063,10.267782426778243,11.0,10.97907949790795,12.0,12.0,12.0,11.97489539748954,10.811715481171548,10.778242677824268,10.96234309623431,10.94560669456067

cNN,weak,0.01,10.276150627615063,10.092050209205022,10.276150627615063,10.05439330543933,11.0,10.832635983263598,12.0,12.0,12.0,11.778242677824268,10.811715481171548,10.510460251046025,10.836820083682008,10.606694560669457

cNN,weak,0.1,10.276150627615063,8.276150627615063,10.276150627615063,8.06694560669456,11.0,8.836820083682008,12.0,11.648535564853557,12.0,8.878661087866108,10.811715481171548,8.422594142259415,10.435146443514645,7.322175732217573

cNN,normal,0.001,10.276150627615063,10.259414225941423,10.276150627615063,10.267782426778243,11.0,10.97907949790795,12.0,12.0,12.0,11.97489539748954,10.811715481171548,10.778242677824268,10.707112970711297,10.690376569037657

cNN,normal,0.01,10.276150627615063,10.092050209205022,10.276150627615063,10.05439330543933,11.0,10.832635983263598,12.0,12.0,12.0,11.778242677824268,10.811715481171548,10.510460251046025,10.790794979079498,10.569037656903765

cNN,normal,0.1,10.276150627615063,8.276150627615063,10.276150627615063,8.06694560669456,11.0,8.836820083682008,12.0,11.648535564853557,12.0,8.878661087866108,10.811715481171548,8.422594142259415,10.422594142259415,7.297071129707113

cNN,strong,0.001,10.276150627615063,10.259414225941423,10.276150627615063,10.267782426778243,11.0,10.97907949790795,12.0,12.0,12.0,11.97489539748954,10.811715481171548,10.778242677824268,10.355648535564853,10.343096234309623

cNN,strong,0.01,10.276150627615063,10.092050209205022,10.276150627615063,10.05439330543933,11.0,10.832635983263598,12.0,12.0,12.0,11.778242677824268,10.811715481171548,10.510460251046025,10.598326359832637,10.426778242677825

cNN,strong,0.1,10.276150627615063,8.276150627615063,10.276150627615063,8.06694560669456,11.0,8.836820083682008,12.0,11.648535564853557,12.0,8.878661087866108,10.811715481171548,8.422594142259415,10.523012552301255,7.338912133891213

cNN,weak,0.0001,10.276150627615063,10.276150627615063,10.276150627615063,10.276150627615063,11.0,11.0,12.0,12.0,12.0,12.0,10.811715481171548,10.811715481171548,10.891213389121338,10.891213389121338

cNN,normal,0.0001,10.276150627615063,10.276150627615063,10.276150627615063,10.276150627615063,11.0,11.0,12.0,12.0,12.0,12.0,10.811715481171548,10.811715481171548,10.635983263598327,10.635983263598327

cNN,strong,0.0001,10.276150627615063,10.276150627615063,10.276150627615063,10.276150627615063,11.0,11.0,12.0,12.0,12.0,12.0,10.811715481171548,10.811715481171548,10.313807531380753,10.313807531380753

cNN,weak,0,  10.276150627615063,10.276150627615063,10.276150627615063,10.276150627615063,11.0,11.0,12.0,12.0,12.0,12.0,10.811715481171548,10.811715481171548,10.753138075313808,10.753138075313808

cNN,normal,0,10.276150627615063,10.276150627615063,10.276150627615063,10.276150627615063,11.0,11.0,12.0,12.0,12.0,12.0,10.811715481171548,10.811715481171548,10.460251046025105,10.460251046025105

cNN,strong,0,10.276150627615063,10.276150627615063,10.276150627615063,10.276150627615063,11.0,11.0,12.0,12.0,12.0,12.0,10.811715481171548,10.811715481171548,10.104602510460252,10.104602510460252

